0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,4762,3844,4205,7915,7983,1294,1353,3774,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,3844,4762,4205,5039,4556,3774,3416,7983,1294,1353,7203,5476,339,7082,5849,4194,948,2796,7740,7266,8053,6698,8628
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,3844,4762,4205,5039,4556,3774,3416,7203,7983,1294,1353,5476,339,7082,5849,4194,948,2796,7740,7266,8053,6698,8543
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,4211,90,7915,2859,2579,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,5399,6415,4608,7233,6329
4400,6970,7517,1152,7597,1824,3844,7558,4762,4205,5039,3774,4556,3416,7983,1294,1353,5476,339,7082,5849,4194,948,2796,7740,7266,4112,8053,6698,8628,8543,3744,2954,3186,4341,3414,1650,1178,7164,6347,8196,2296,4125,4043,5827,4278,513,128,776,1514
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,7371,6197,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,4762,4205,3844,7983,1294,1353,3774,339,5476,5039,4556,7082,4194,3416,5849,948,7740,2796,7266,2954,8628,3744,3186
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,4762,4205,799,7983,3844,1294,1353,3774,339,5476,5039,7770,7082,4194,4556,3416,5849,3912,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,8543,4125,4341,6698,8053,1650,4043,1178,5827,6347,8196,4278
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,7983,1294,1353,339,3774,5476,3844,5039,4194,7082,4556,5849,3416,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,4125,8543,4043,4341,1650,6698,8053,5827,1178
3844,4762,4205,5039,3774,7983,1294,1353,4556,3416,339,5476,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,6698,8053,8543,3414,4341,1650,7164,1178,6347,4125,4043,8196,2296,5827,4278,513,776,1514,1334,1285,7208,3271,2794,3822,2801,5166,7339
4400,4762,3844,4205,5039,3774,7983,1294,1353,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,4341,1650,7164,1178,4125,4043,6347,8196,5827,2296,4278,513,776,1514,1334,1285,7208,3271,2794,3822,5166,2801
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,1389,6862,3533,2421,5535,4520,8101,4608,5399,6415,7233
3844,4762,4205,5039,3416,4556,3774,7082,7983,5849,1353,1294,5476,4194,339,948,2796,8053,6698,7740,8543,7266,4341,1650,1178,6347,8628,2296,8196,3186,3744,3414,7164,2954,5827,4043,4125,3131,4278,513,776,1514,1334,1285,7208,1540,3271,2794,3822,4020
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,4762,7983,4205,1294,1353,339,5476,3774,4194,5039,7082,7740,7266,2954,5849,2796,948,4556,8628,3416,3744,3844,3186,3414,7164,4125,4043,8543,5827,4341,1650,4278
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,3844,4762,4205,5039,3774,7983,1294,1353,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,6243,3186,3414,8543,6698,8053,4341,1650,7164,1178,4125,4043
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,4520,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,4520,6197,4120,5815,6541,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,3844,4762,1185,4205,5039,3774,7983,4556,1294,1353,3416,339,5476,5146,7082,4194,5849,948,2796,7740,7266,8628,2954,3744,6698,8053,3186,8543,3414,4341,1650,7164,1178,6347,4125,4043
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,5615,6197,4120,5815,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,4762,4205,3844,7983,1294,1353,3774,339,5039,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,5476,7082,339,5849,4194,6970,7517,948,2796,1152,7740,7266,8053,6698,8543,8628,3744,3186,4341,2954,1650,3414,1178,7597,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,1824,7208
7983,1294,1353,339,4205,5476,4762,3774,4194,7740,2954,7266,7082,5039,5849,2796,948,8628,3744,4556,3186,3414,3416,7164,4125,4043,5827,4278,8543,4341,1650,3844,1178,6347,6698,8053,8196,2296,513,5967,776,1514,1334,1285,5166,7339,3271,7208,2794,3822
3844,4762,4205,5039,3416,4556,3774,7983,7082,1353,1294,5849,5476,339,4194,948,2796,8053,6698,7740,7266,8543,4341,1650,1178,8628,6347,3744,3186,3414,2296,8196,7164,2954,4125,4043,5827,4278,513,3131,776,1514,1334,1285,7208,3271,2794,3822,2801,1540
7983,1294,1353,339,4205,4762,5476,3774,4194,7740,7082,5039,7266,2954,5849,2796,948,8628,4556,3744,3186,3414,3416,7164,4125,4043,3844,5827,8543,4278,4341,1650,1178,6698,6347,8053,8196,2296,513,776,1514,5967,1334,1285,5166,7339,3271,7208,2794,3822
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,4762,4205,7983,1294,1353,339,3774,5476,5039,3844,4194,7082,4556,5849,3416,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,8543,4125,4043,4341,1650,6698,8053,5827,1178,6347,4278,8196,2296,1152,513,776,1514,1334,1285,7597,3271,7208,2794,5166
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,4520,6541,6197,4120,5815,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1152,7597,1824,3844,4762,7558,4205,5039,3774,4556,3416,7983,1294,1353,339,5476,7082,5849,4194,948,2796,7740,7266,8053,6698,8628,8543,3744,2954,3186,4341,3414,1650,1178,7164,6347,8196,2296,4125,4112,4043,5827,4278,513,776,1514,1334
7983,1294,1353,339,4205,5476,4762,3774,4194,7740,2954,7266,7082,5039,5849,2796,948,8628,3744,3186,4556,3414,3416,7164,4125,4043,5827,4278,8543,4341,1650,3844,1178,6347,6698,8053,8196,5967,513,2296,776,1514,1334,1285,5166,7339,3271,7208,2794,3822
4400,6970,7517,1152,7597,3844,4762,1824,4205,5039,3774,4556,3416,7983,1294,1353,339,5476,7082,5849,4194,948,2796,7558,7740,7266,8053,6698,8628,8543,3744,2954,3186,4341,3414,1650,1178,7164,6347,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285
7983,1294,1353,339,4205,5476,4762,3774,4194,7740,2954,7266,7082,5039,5849,2796,948,8628,3744,3186,4556,3414,3416,7164,4125,4043,5827,4278,8543,4341,1650,3844,1178,6347,6698,8053,8196,5967,513,2296,776,1514,1334,1285,5166,7339,3271,7208,2794,3822
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,4341,3186,1650,2954,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,3131,2794,3822,2801
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4762,3844,4205,7983,3774,1294,1353,5039,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,5849,7266,4556,3844,948,2796,2954,3416,8628,3744,3186,3414,7164,4125,4043,8543,4341,1650,5827,6698,8053,4278
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,90,2859,2579,4211,7915,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,5399,6415,4608,7233,4520
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,4762,4205,3844,7915,7983,1294,1353,3774,5039,339,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186
7983,339,1294,1353,5476,4205,4762,3774,2954,4194,7740,7266,7082,5039,2796,948,5849,8628,3744,5967,3186,3414,4125,7164,4556,4043,3416,4278,5827,8543,4341,1650,1178,6347,8196,6698,8053,513,776,2296,1514,3844,1334,1285,7339,5166,3271,2794,7208,3822
3844,4762,4205,5039,4556,3416,3774,7983,1353,1294,7082,5849,5476,339,4194,948,2796,7740,7266,8053,6698,8543,4341,1650,8628,3744,3186,1178,3414,6347,2954,8196,2296,7164,4125,4043,5827,4278,513,776,1514,1334,1285,3131,7208,3271,2794,3822,2801,5166
7983,339,1294,1353,5476,4205,4762,3774,2954,4194,7740,7266,5967,7082,2796,948,5039,8628,5849,3744,3186,3414,4125,7164,4043,4556,4278,5827,3416,8543,4341,1650,1178,6347,8196,6698,513,776,8053,2296,1514,1334,3844,7339,1285,5166,3271,2794,7208,3822
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4762,7983,4205,1294,1353,339,5476,3774,4194,5039,7082,7740,7266,2954,5849,2796,948,4556,8628,3416,3744,3186,3844,3414,7164,4125,4043,8543,5827,4341,1650,4278,1178
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,3844,4762,4205,5039,3774,7983,1294,1353,339,5476,4556,8565,3416,8534,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,4341,7164,1650
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,4520,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
3844,4762,4205,5039,3416,4556,3774,7082,7983,1353,1294,5849,5476,339,4194,948,2796,8053,6698,7740,7266,8543,4341,1650,1178,8628,6347,3744,3186,2296,3414,8196,7164,2954,4125,5827,4043,4278,513,3131,776,1514,1334,1285,7208,3271,2794,3822,1540,2801
4400,1152,6970,7597,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,4762,4205,7983,1294,1353,339,5476,3774,3844,5039,4194,7082,4556,5849,3416,7740,948,7266,2796,2954,8628,3744,3186,3414,2859,7164,2579,1558,4125
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,5849,4556,7266,3844,948,2796,2954,3416,8628,3744,3186,3414,1152,7164,4125,4043,8543,4341,1650,5827,6698,8053,4278,1178,6347,8196,2296,7597,513,776,1514,1334,1285,5166,3271,7208,7339
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4762,3844,4205,7983,1294,3774,1353,5039,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
7983,1294,1353,339,4205,4762,5476,3774,4194,7740,7082,5039,2954,7266,5849,2796,948,8628,4556,3744,3186,3414,3416,7164,4125,4043,5827,8543,3844,4278,4341,1650,1178,6698,6347,8053,8196,2296,513,776,1514,5967,1334,1285,5166,7339,3271,7208,2794,3822
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,7983,1294,1353,3844,3774,339,5476,5039,4194,7082,4556,3416,5849,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,8543,4125,4341,6698,1650,4043,8053,1178,5827
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,3186,4341,2954,1650,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,2794,3822,3131,2801
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,4762,3844,4205,5039,7983,3774,1294,1353,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,4341,7164,1650
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,7266,5849,2954,4556,948,2796,3844,3416,8628,3744,3186,3414,7164,4125,4043,8543,4341,1650,5827,4278
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,4762,4205,3844,7915,7983,1294,1353,3774,339,5039,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,3844,2985,4239,4762,4205,5039,4520,3774,4556,3416,7983,1294,1353,339,5476,7082,5849,4194,6197,4120,5815
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,5849,3844,4556,7266,948,2796,2954,3416,8628,3744,3186,3414,7164,4125,4043,8543,4341,1650,5827,6698,8053,4278
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,6197,4120,3869,4520,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,3844,4762,4205,5039,3416,4556,3774,4147,7082,7983,1353,1294,5849,5476,339,4194,948,2796,8053,6698,7740,7266,8543,4341,1650,1178,6347,8628,3744,3186,2296,8196,3414
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4762,4205,3844,7983,1294,1353,3774,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,7164,6698,8053,4341,1650,4125,4043,1178,6347,5827,8196,2296,4278,513,776,1514,1334,1285,7208,3271,2794,3822,5166,7339,2801
3844,4762,4205,5039,4556,3416,3774,7983,1353,1294,7082,5849,5476,339,4194,948,2796,7740,7266,8053,6698,8543,4341,1650,8628,3744,3186,1178,3414,6347,2954,8196,2296,7164,4125,4043,5827,4278,513,776,1514,1334,3131,1285,7208,3271,2794,3822,2801,1540
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,4762,7915,3844,4205,7983,1294,1353,3774,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,1152,6970,7597,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,4762,4205,7983,90,1294,1353,339,3774,5476,3844,5039,4194,7082,4556,5849,3416,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,8543,4125,4043,4341
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,3844,4762,7770,4205,5039,3774,4556,7983,3912,1294,1353,3416,339,5476,7082,5849,4194,948,2796,7740,7266,8628,2954,6698,8053,3744,3186,8543,3414,4341,1650,6093,1178,7164,6347,4125,8196,4043,2296
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,3844,4762,3416,5039,4556,4205,3774,7082,5849,7983,1353,1294,4194,5476,339,948,2796,8053,6698,4510,90,8543,243,4341,1650,7740,1178,7266,6347,2296
3844,4762,3416,4556,5039,4205,3774,7082,5849,7983,1353,1294,4194,5476,4510,948,339,8053,6698,2796,243,8543,4341,1650,1178,3131,6347,2296,8196,7740,7266,4020,3186,8628,3744,3414,7164,3729,5827,1540,4043,4125,513,1514,4278,2954,1334,776,1285,7208
4400,1152,7597,6970,7517,7558,1824,4762,4205,3844,7983,1294,1353,3774,339,5476,5039,7082,4556,4194,3416,5849,948,7740,2796,7266,2954,8628,3744,3186,3414,7164,8543,4341,6698,4125,8053,1650,4043,1178,5827,6347,4112,8196,4278,2296,513,776,1514,1334
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,4520,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,3844,4762,4205,5039,4556,3416,3774,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,4341,3186,1650,2954,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,3131,2794,3822,2801
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,4341,3186,1650,2954,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,3131,2794,3822,2801
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,7371,6197,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
