0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1183,420,283,913,1289,331,132,270,489,215,932,129,617,165,1181,915,1180,1322,1338,1270,1248,1141,1321,33,265,768,136,571,54,971,1113,695,1046,1358,1306,786,172,1022,1259,268,1185,60,1153,559,261,1363,750,257,637,49,130,254,1251,1240,1253,680,1061,958,1409,65,1342,1281,856,541,883,318,199,1164,758,380,361,286,992,522,845,996,1257,187,604,202,41,779,608,836,1092,713,454,874,1347,586,264,1429,455,435,1168,1301,1105,1150,737,510
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022,1257,1183,971,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,1091,1414,992,604,202,1251,1240,1253,1061,883,257,937,424,215,165,267,252,253,483,1342,1347,110,856,455,386,261,268,996,1314,358,836,1046,318,750,414,60,380,635,528,1331,1153,806,1354,986,427,569,875,264,392,906,1272,477,1002,130,476,1407,223,1271,1305,1243
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,254,54,637,680,489,1022,1183,1257,971,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,1091,1414,992,604,202,1251,1240,1253,1061,257,883,937,424,215,165,267,252,253,483,1342,1347,856,110,455,261,268,996,386,1314,836,358,1354,1046,318,414,750,60,528,635,1331,380,1153,806,427,986,477,476,569,1407,264,875,223,1272,392,906,130,1002,1271,1305,1164
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,206,563,1068,647,1295,686,1014,1282,862,236,682,987,360,337,340,657,99,908,134,35,177,731,394,973,1103,1100,1333,789,87,156,581,456,258,501,1334,730,963,1298,633,389,522,531,1278,59,1158,1195,1273,56,1060,905,100,1155,175,831,552,605,640,1170,1423,316,277,639,263,559,28,466,1208,958,290,1363,736,20,1200,45,972,636,1383,663,106,1018,505,314,860,720,438,1162,1222,0
1354,477,1407,1024,476,223,217,1054,937,828,1334,867,789,178,803,678,189,581,407,456,791,1056,1126,117,319,1025,315,239,931,754,248,930,1373,207,231,811,1010,1406,1423,1091,1169,485,426,271,995,815,371,1073,1194,1132,860,314,1162,549,1101,1286,912,479,398,1148,1142,159,212,397,1408,1402,1314,702,540,898,663,1330,528,658,635,1331,414,700,427,1146,1263,183,1119,826,1173,855,953,383,560,69,684,537,509,242,95,457,827,94,690,632
789,1334,581,456,1024,212,217,1423,803,1119,1354,828,330,867,1054,477,1407,599,476,223,178,1068,189,407,1293,1406,791,1126,314,563,860,811,319,315,239,1162,931,549,678,1056,117,663,754,248,930,231,207,1373,426,271,815,995,371,790,647,1073,1010,183,1402,1408,1330,560,592,236,242,684,1025,855,632,953,826,1295,924,87,550,479,69,159,398,1014,509,1169,397,94,95,827,457,383,690,469,123,452,182,1194,149,384,432,937,1132,501
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,254,54,637,680,489,1022,1257,1183,971,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,1414,202,1251,1240,1253,1061,883,257,424,215,165,1342,1347,267,856,252,455,253,483,110,996,261,268,386,836,358,1091,318,1046,750,380,60,806,1153,986,875,264,130,1030,1168,906,1002,1164,392,1305,286,361,1271,187,1314,1092,746,569,1409,937,65,414,230
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,54,254,637,489,680,1022,1183,971,1257,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,1414,202,1091,1251,1240,1253,1061,257,883,215,165,424,1342,267,937,856,1347,252,261,253,268,483,455,996,110,386,836,1046,358,318,750,60,1153,380,1314,806,986,414,264,1331,635,528,875,1354,130,427,569,392,906,1272,1002,1164,477,1271,286,1168,361,476
212,330,1119,599,790,1293,924,563,1068,647,1175,1133,52,1295,206,701,1303,1014,236,686,1282,789,862,682,581,456,987,340,1334,99,657,908,87,35,134,177,731,360,394,973,501,730,633,531,258,1278,59,56,1100,337,1423,100,175,1333,1103,831,389,1060,156,277,963,1298,263,28,466,1170,1158,1195,1273,663,1155,1383,905,314,20,736,316,860,45,972,1162,636,549,592,522,640,803,639,550,552,605,1208,183,290,242,560,684,632,1222,828
789,1334,581,1024,1354,456,477,217,1407,476,223,212,1054,803,828,867,1423,1119,330,178,189,407,791,1126,678,319,599,315,1056,239,117,931,811,754,1406,248,930,231,207,1373,1068,937,1293,563,314,860,1025,1162,426,1010,549,663,271,995,815,371,790,1073,647,1169,1402,1408,924,1330,183,560,479,236,242,684,592,1295,855,953,1194,826,159,398,1132,632,397,69,550,87,509,1014,485,383,94,95,1101,827,457,690,469,123,182,384,149,452
789,1334,1024,581,456,1354,217,1054,803,477,828,1407,867,476,223,1423,178,189,407,791,1126,319,315,678,239,1056,931,117,811,1406,754,248,930,231,207,1373,426,314,860,1010,271,1162,995,549,815,1025,371,212,1073,663,1169,1402,1408,1330,937,1119,479,183,1194,398,159,1132,560,855,826,953,397,684,242,632,330,69,592,509,383,1101,95,94,827,457,690,182,123,469,384,149,432,452,550,599,1286,1068,485,658,1146,1293,834,561,1415,563
1354,283,913,132,331,270,1181,768,477,937,129,932,1289,1407,617,172,476,223,1180,33,54,1024,489,254,637,1183,680,1091,1022,971,136,265,695,915,212,1338,1322,1270,1248,1321,1141,1257,571,1113,330,1119,1306,1358,789,1054,217,1185,420,1259,1334,581,456,790,924,599,828,701,1175,867,678,1025,178,1133,803,52,1303,189,992,407,1056,117,604,791,206,1126,202,319,1293,1251,239,315,1240,1253,1414,931,563,1068,1061,257,754,337,215,248,930,883
212,1119,330,599,1293,1068,563,790,647,924,1295,236,789,1014,581,456,1334,87,1175,1133,52,206,701,1303,501,1282,730,686,531,633,862,1423,682,1278,340,59,56,99,908,657,35,987,177,134,175,100,258,973,831,731,394,663,277,1383,263,360,314,1060,28,466,860,1162,389,549,592,1100,20,1333,736,550,1170,972,45,636,183,242,1103,560,684,632,803,156,1155,316,1273,1158,1195,490,855,953,1108,963,1298,1402,337,826,623,1408,1330,69
1354,477,1407,476,937,223,1024,1025,1091,1054,678,217,1056,117,178,189,407,791,1126,319,239,315,931,754,248,930,485,1373,207,231,828,867,1010,1314,528,635,1169,1331,414,427,803,912,540,702,898,1148,1142,811,700,1263,1173,537,1286,1406,1194,1132,1101,933,426,1272,1334,995,271,569,815,658,371,789,1073,581,456,1146,1283,479,1243,1398,398,600,159,397,785,1400,1296,561,1423,1415,610,171,627,392,906,834,1408,1330,1402,1320,429,920,383,860
283,913,132,331,270,1181,768,1091,172,129,932,617,1289,1180,254,637,937,680,33,54,489,1257,1022,971,695,136,265,1183,915,1338,1322,1270,1248,1321,1141,571,1113,1354,1306,1358,1185,1259,1414,1314,420,477,992,604,476,202,1407,223,414,528,635,424,1331,1251,1240,1253,427,267,1061,252,253,883,483,257,110,386,569,1272,215,1347,165,455,1342,358,856,392,906,1025,996,261,268,1024,1002,1243,836,806,1271,318,986,485,1046,750,380,678,60,1153
789,212,581,1334,456,1119,330,599,1423,1068,1293,563,803,647,314,663,860,236,1162,790,549,828,87,867,1295,217,1024,1014,924,592,183,1406,560,242,550,501,730,684,1054,531,632,1402,633,1408,1330,811,855,953,426,826,56,59,1278,271,69,371,815,995,175,1073,100,509,178,94,452,827,457,469,95,831,690,123,182,407,432,149,189,384,383,791,1126,1175,1282,1383,319,315,206,1133,52,479,159,239,398,931,258,686,397,248,231,754
337,701,522,1303,1175,1133,559,52,1363,206,958,924,790,360,1103,605,552,541,156,1100,106,1298,963,686,640,505,330,987,1333,1200,862,720,905,682,1282,1119,212,1158,1195,1273,1429,599,134,340,731,657,639,394,35,99,908,438,177,874,1018,1295,647,1208,290,1293,1155,563,973,1014,389,758,1068,786,435,316,192,512,1000,510,1150,772,1032,29,496,284,1260,1118,709,320,506,482,322,440,1060,236,258,1170,712,1386,529,86,865,614,351,844
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,254,33,54,637,680,489,1022,1257,1183,971,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,1414,992,1091,604,202,1251,1240,1253,1061,257,883,424,215,165,937,267,252,253,483,1342,1347,856,110,455,261,268,996,386,836,358,1314,1046,318,750,60,380,1153,806,414,986,1331,635,528,427,264,875,1354,569,392,906,1272,130,1002,1271,477,476,1305,1164,1407,223
212,1354,1119,330,789,477,1024,1334,599,581,1407,790,456,476,223,924,1175,1293,701,1133,217,52,563,1068,937,1303,1054,206,828,803,867,647,1423,1295,178,189,678,283,407,337,791,913,1126,1056,319,117,132,315,331,239,1014,931,270,1091,1025,686,1181,236,754,248,930,768,231,1282,1373,207,360,862,811,129,1406,932,1289,617,172,682,987,1180,522,340,1010,33,54,314,860,657,489,99,908,254,637,134,35,87,1183,1162,1103,177,680,549
1091,937,1354,1314,414,528,635,1331,283,427,477,132,913,476,331,1181,270,1407,223,768,172,254,637,680,129,1257,617,932,569,1272,1180,1414,1289,33,54,1022,489,424,392,1025,695,906,971,267,253,1243,252,483,136,265,915,1338,1322,1270,1248,1321,1141,386,1185,1113,1306,1358,571,1259,1183,1002,485,110,992,604,202,171,1271,1024,540,678,702,898,358,700,1263,1173,420,1251,1253,1240,912,883,1061,1142,1148,474,933,1056,117,1054,537,257,706,1305
212,330,1119,790,599,924,1293,1175,563,701,1133,52,1068,1303,206,647,789,1295,581,1334,456,1014,686,236,1282,337,862,682,360,987,340,657,99,908,134,35,177,1423,731,394,87,973,1103,1100,1333,501,730,156,1024,522,258,633,531,803,1278,59,56,1298,963,217,389,828,100,867,175,1354,1195,1273,1158,314,663,1060,831,860,1054,905,1162,1155,559,549,552,605,477,640,277,1407,958,1170,1363,476,223,263,316,28,1406,466,592,639,178,183
212,330,1119,790,924,599,1175,701,1133,52,1303,1293,206,563,1068,647,1295,686,1014,1282,862,337,236,360,682,987,340,657,99,908,134,35,177,731,394,1103,973,1100,789,1333,581,456,87,156,1334,258,501,522,963,1298,730,633,389,531,1278,59,1273,1158,1195,56,1060,905,100,1155,175,552,605,831,1423,640,1170,559,316,277,958,639,263,28,1363,1208,466,290,1200,736,20,45,1383,972,636,663,106,1018,314,505,860,1162,720,549,438,803
212,330,1119,599,790,924,1293,563,1175,1068,1133,701,52,1303,206,789,647,581,1334,456,1295,1014,236,686,1282,337,862,682,987,360,1423,340,657,99,908,134,35,177,1024,87,731,394,973,803,1103,1100,217,1354,501,828,730,1333,867,156,633,531,258,522,1054,1278,59,477,56,314,1407,663,860,963,1298,476,389,223,100,1162,175,549,831,1158,1273,1195,1060,905,178,1406,559,1155,552,605,189,407,811,277,791,1126,640,958,592,319,1170,183
212,1119,330,599,789,1293,1068,581,1334,456,563,790,924,647,1295,1423,236,1175,1014,1133,52,206,701,1303,87,803,1282,686,501,730,314,663,862,682,860,1024,531,828,340,633,1162,99,908,657,217,867,987,549,1278,59,35,56,177,134,973,731,394,175,100,258,1054,592,831,360,183,1406,550,560,242,684,632,811,1402,277,1408,1330,426,1100,855,1383,953,1354,826,178,1060,263,389,1333,271,28,371,815,466,407,189,995,337,69,1103,477
1354,477,937,1407,476,223,1024,1091,1054,217,1025,678,178,1056,117,189,407,791,1126,319,828,239,315,867,931,754,248,930,1373,207,231,803,1314,485,528,1010,635,414,1331,427,1334,1169,789,811,581,456,1406,912,540,283,702,898,1142,1148,913,132,700,331,270,1181,1263,768,1173,426,1194,1132,172,1286,1272,271,995,1423,537,569,815,254,129,371,617,932,1101,637,680,1180,1289,1073,1257,33,54,933,658,489,1022,479,1414,1243,398,159,695,971
789,1334,581,456,212,1119,330,1423,599,1024,803,217,1068,828,867,1293,563,1054,314,860,1162,663,1354,549,1406,647,477,178,811,790,1407,189,407,236,476,223,791,1126,426,319,183,315,1295,87,239,592,271,931,815,371,1402,924,560,995,242,1408,1056,684,1330,248,754,117,231,1014,930,678,1073,632,550,207,1373,855,953,826,69,509,501,730,94,479,1010,827,95,457,452,469,690,531,159,123,182,383,149,398,432,384,633,397,56,59
212,330,1119,790,924,1175,701,599,1133,52,1303,206,1293,563,1068,647,1295,337,686,360,1014,1282,862,987,682,236,340,657,99,908,134,35,1103,177,731,394,1100,973,522,1333,156,789,1298,963,87,581,456,258,1334,389,501,1195,1273,1158,905,730,559,552,605,633,531,1278,640,1155,958,1060,59,56,1363,100,175,639,831,1170,316,1423,1208,1200,290,277,263,106,28,466,505,1018,736,20,720,45,636,972,541,438,1383,663,314,860,1162,803
212,1119,330,599,1068,1293,789,563,581,456,1334,790,647,924,1295,236,1014,1423,87,1175,1133,52,206,701,501,1303,730,1282,531,633,686,663,1278,59,56,314,862,860,682,340,99,908,1162,657,803,175,549,100,35,987,177,134,258,831,973,731,394,592,183,828,550,867,277,242,1383,560,684,632,217,263,360,1024,28,466,1060,1402,1406,855,953,1408,1330,826,389,1100,69,1333,426,1054,20,736,811,972,1170,509,45,452,94,271,371,815
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1183,1022,971,937,136,695,265,1257,915,1354,1338,1091,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,477,1407,476,223,992,604,1414,202,1251,1240,1253,1061,257,883,1024,215,165,1314,424,1342,414,528,635,268,261,856,1331,267,1025,1347,1054,252,253,427,483,996,455,217,110,1046,678,386,836,750,60,318,1153,178,1056,358,117,380,189,407,791,1126,319
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,973,1100,1333,156,87,789,258,501,963,1298,522,581,456,730,389,633,1334,531,1278,1273,1195,1158,59,56,905,1060,1155,100,175,552,605,831,640,1170,316,559,277,639,1423,958,263,1208,28,290,466,1363,1200,736,20,45,636,972,1383,106,1018,505,663,720,438,314,1222,0,860,388
212,1119,330,599,790,1293,563,1068,924,647,789,1175,1133,52,1295,206,701,581,456,1334,1303,1014,236,686,1282,862,87,682,1423,340,987,99,908,657,35,134,177,501,731,730,360,394,973,531,633,1278,59,56,258,337,100,175,1100,831,663,1103,1333,314,803,860,389,1162,1060,549,156,277,828,263,28,1024,867,592,466,963,1298,217,1383,1170,1195,1158,1273,183,1155,550,242,560,20,736,905,684,632,45,972,316,1406,1054,636,1402,1408,855
212,330,1119,790,599,924,1175,1133,1293,701,52,563,1303,206,1068,647,1295,1014,686,1282,236,862,337,682,987,360,789,340,657,99,908,134,581,35,456,177,731,1334,394,973,1103,1100,87,1333,156,501,258,730,633,522,531,1298,963,1278,389,59,1423,56,1195,1158,1273,100,1060,175,905,831,1155,552,605,640,1170,277,559,316,263,28,958,639,466,663,1363,1208,290,314,736,20,1383,860,803,1200,45,972,636,1162,549,106,828,592,1024,1018
789,1024,1334,1354,581,456,217,477,1407,1054,476,828,803,223,867,1423,178,189,407,791,1126,319,678,315,239,1056,117,931,811,754,248,1406,930,231,207,1373,212,1025,426,1010,314,860,1119,937,271,1162,549,995,815,371,330,663,1073,1169,1402,599,1408,1330,479,183,1194,1068,1132,398,159,560,855,953,826,684,242,397,1293,632,592,69,563,1101,509,383,94,95,485,827,457,690,550,182,123,469,384,149,432,452,1286,658,1146,834,561,1415
212,330,1119,599,790,924,1293,563,1175,1068,1133,701,52,1303,206,789,647,581,1334,456,1295,1014,236,686,1282,862,337,682,987,360,1423,340,657,99,908,134,35,177,87,731,394,1024,973,1103,1100,803,501,217,730,1333,828,1354,633,531,156,867,258,522,1278,59,1054,56,314,477,663,963,1298,860,389,1407,100,175,1162,476,549,223,831,1060,1195,1158,1273,905,1406,178,1155,559,552,605,277,189,407,811,640,592,958,791,1170,1126,183,263
1354,1024,477,1407,476,223,217,789,1334,1054,581,456,828,867,803,178,189,407,678,791,1126,319,1056,117,315,937,239,931,754,248,930,1423,231,1373,207,1025,811,1406,1010,426,1169,271,995,815,371,860,314,1073,1162,549,212,485,1194,1132,663,479,1402,1408,1119,1330,398,159,1101,397,1286,183,330,1091,826,855,953,560,684,658,242,69,383,632,509,912,95,94,457,827,1146,690,384,182,592,123,469,149,432,599,452,1142,1148,1068,550,561
789,1334,581,456,212,1119,330,1423,599,1024,803,1068,217,828,1293,867,563,1054,314,860,1354,1162,663,549,1406,647,790,477,178,811,1407,236,189,407,476,223,791,1126,426,1295,319,315,183,87,924,239,592,271,931,815,371,1402,560,995,242,1408,1056,1014,248,754,684,1330,117,231,678,930,1073,632,207,550,1373,855,953,826,69,501,730,509,94,1010,479,531,827,95,457,452,469,690,159,123,182,383,149,398,432,384,633,397,56,59
212,330,1119,790,599,924,1293,563,1175,1133,1068,52,701,206,1303,647,1295,1014,686,236,789,1282,862,581,682,456,987,1334,360,340,337,657,99,908,134,35,177,731,394,87,973,1100,1103,501,1333,730,258,1423,633,156,531,1278,59,56,389,963,1298,100,522,175,1060,831,1273,1195,1158,905,1155,277,1170,552,663,605,263,640,28,316,314,466,803,860,1162,639,559,1383,549,20,736,1208,958,290,45,1024,828,972,636,1363,867,592,217,1200
212,330,1119,790,924,599,1175,701,1133,52,1293,1303,206,563,1068,647,1295,686,1014,1282,862,236,337,682,360,987,340,657,99,908,789,134,35,177,731,394,581,456,973,1103,1100,1334,87,1333,156,501,258,522,730,1298,963,633,531,389,1278,59,56,1195,1273,1158,1423,1060,905,100,175,1155,831,552,605,640,1170,559,277,316,958,639,263,28,466,1363,1208,290,663,1200,736,20,1383,45,314,972,636,860,803,1162,106,549,1018,505,592,720
212,330,1119,790,599,924,1293,1175,1133,563,701,52,1068,1303,206,647,1295,1014,686,236,1282,862,789,682,987,337,360,581,340,456,657,1334,99,908,134,35,177,731,394,973,87,1103,1100,1333,501,156,730,258,633,531,1423,1278,59,1298,963,56,389,522,100,175,1060,1195,1158,1273,831,905,1155,552,605,277,1170,640,316,263,28,663,466,559,639,314,958,803,860,1208,1383,1162,290,20,736,1363,549,45,972,636,1200,828,1024,592,867,217
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239,315,828,931,867,754,248,930,1373,207,231,1091,803,1010,485,1169,811,1406,1334,912,1142,1148,540,702,789,898,1314,528,635,1194,1331,1132,581,1286,414,700,427,456,426,1263,271,995,1173,1101,815,371,537,1073,658,1423,479,398,1146,159,933,397,1398,1283,561,600,1415,1408,860,1402,1330,1400,314,1272,1296,549,1162,383,834,610,569,1320,785,429,95,826,509
283,913,132,331,270,1181,768,129,932,1289,617,1354,172,1180,33,54,489,1183,254,637,680,477,937,1022,971,136,1407,265,915,695,476,1338,1322,1270,223,1248,1321,1141,571,1257,1113,1024,1091,1306,1358,420,212,1185,1259,330,1119,790,924,701,789,1175,1054,1334,217,1133,52,1303,992,599,581,604,456,202,206,1251,1240,1253,215,337,1061,257,165,1414,883,828,1293,1025,678,867,563,803,178,1068,189,407,522,1056,117,791,1126,319,268,239,315,261
212,1119,330,599,790,789,924,1293,1334,581,563,1068,456,1175,1133,701,52,1303,206,647,1295,1024,1354,1423,1014,236,217,686,803,477,1282,828,1407,862,1054,337,867,476,682,223,987,360,340,87,657,99,908,134,35,177,731,394,973,178,314,860,501,1103,189,663,1100,407,730,1162,791,1126,1406,549,531,633,319,811,315,1333,678,239,1278,258,1056,931,117,59,156,522,56,754,248,930,231,207,1373,937,100,175,426,963,1298,389,831,183
1354,477,1407,476,223,937,1024,1054,217,1025,678,178,1056,117,189,407,791,1126,319,828,239,315,931,867,1091,754,248,930,1373,207,231,803,1010,485,1169,811,1334,789,1406,1314,528,581,635,912,456,1331,414,427,1148,1142,540,702,898,1194,426,1132,700,1286,271,995,1263,1173,815,1101,371,537,1073,1423,658,479,398,159,1146,933,397,1398,1283,1272,860,561,314,1408,1402,549,1330,1162,600,569,1415,1400,383,1296,834,826,1320,95,610,509,953,855
283,913,1183,331,132,270,1289,1181,932,129,617,489,768,420,1180,33,54,915,1338,1322,1270,265,172,136,1248,1141,1321,571,971,1022,695,1113,1358,1306,1259,215,1185,637,165,254,680,257,268,1046,1251,261,1240,1253,1257,1061,60,1153,750,883,992,604,1342,202,856,318,130,996,380,836,1409,1347,65,49,1164,455,286,361,187,199,1281,264,1092,41,1168,1414,608,986,845,1030,875,786,779,1159,1163,733,806,713,454,1124,358,1250,110,1088,1161,1037
559,1363,958,522,541,786,337,758,1429,874,106,435,505,1150,510,1260,720,192,496,320,1183,1118,1000,1301,1105,420,772,1032,605,29,737,506,552,440,215,284,709,165,845,500,1386,1046,779,512,49,1384,310,1353,491,204,713,1200,454,1281,195,60,1153,1289,913,283,351,86,489,268,915,331,1322,453,1338,1270,1409,586,1248,1141,1321,65,750,261,571,130,932,132,265,270,1064,129,701,136,608,617,640,1180,33,1113,199,54,1181,971,591,1358
1091,283,913,132,331,270,1181,768,172,254,129,637,617,932,680,937,1180,1289,1257,33,54,1022,489,1414,695,971,136,265,1314,915,1338,1322,1270,1248,1321,1141,1183,1113,571,1185,1306,1358,414,1259,424,528,635,1331,267,427,253,252,992,483,604,202,569,386,1272,110,420,1354,392,906,1251,1240,1253,883,1061,257,358,1002,477,1243,476,1407,223,1271,1347,455,1342,806,856,996,171,215,165,1305,986,836,261,474,268,875,1025,318,380,706,485,750
1091,937,1354,1314,283,132,913,414,331,1181,270,528,635,1331,477,768,427,476,172,1407,223,254,637,680,129,617,932,1257,1180,1289,33,54,1414,569,1272,1022,489,695,971,424,136,265,267,1025,253,915,392,1338,252,906,483,1322,1270,1248,1321,1141,1243,1113,1185,571,1306,1358,1183,1259,386,992,604,202,110,1002,485,1024,171,1271,420,678,540,358,1251,1253,1240,702,883,898,1061,700,1263,1173,257,912,1054,1056,1148,1142,117,474,933,1347,537,455
